interval,n_wavs,n_segments,n_cetacean_segs,n_uncertain_segs,model_positive,model_sp_any,model_sp_majority,model_pos_argmax,model_pos_vec,model_pos_pr,exp_positive,date,format,hydrophone,n_hydrophone_detections,source_file,exp_annotated,outcome
251009053000,2,94,45,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009053500,2,94,47,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009054000,2,94,40,6,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251009054500,2,94,42,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009055000,2,94,0,12,False,,,True,True,False,False,,,,,,False,TN
251009055500,2,94,13,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009060000,2,94,26,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009060500,2,94,3,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009061000,2,94,3,37,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251009061500,2,94,5,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009062000,2,94,5,32,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009062500,2,94,5,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009063000,2,94,1,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009063500,2,94,3,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009064000,2,94,17,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009064500,2,94,36,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009065000,2,94,31,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009065500,2,94,47,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009070000,2,94,44,33,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009070500,2,94,47,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009071000,2,94,13,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009071500,2,94,50,15,True,"Ambig, Oo, Tt",Ambig,True,True,True,False,,,,,,False,FP
251009072000,2,94,18,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009072500,2,94,39,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009073000,2,94,46,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009073500,2,94,42,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009074000,2,94,39,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009074500,2,94,41,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009075000,2,94,14,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009075500,2,94,0,3,False,,,True,True,False,False,,,,,,False,TN
251009080000,2,94,38,9,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009080500,2,94,21,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009081000,2,94,45,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009081500,2,94,32,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009082000,2,94,5,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009082500,2,94,34,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009083000,2,94,36,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009083500,2,94,44,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009084000,2,94,46,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009084500,2,94,46,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009085000,2,94,44,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009085500,2,94,0,4,False,,,True,True,False,False,,,,,,False,TN
251009090000,2,94,34,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009090500,2,94,23,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009091000,2,94,4,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009091500,2,94,40,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009092000,2,94,45,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009092500,2,94,1,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009093000,2,94,30,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009093500,2,94,42,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251009094000,2,94,36,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012180500,2,94,3,23,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251012181000,2,94,11,45,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251012181500,2,94,20,27,True,"Ambig, Oo, Tt",Tt,True,True,True,False,,,,,,False,FP
251012182000,2,94,20,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012182500,2,94,40,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012183000,2,94,0,4,False,,,False,True,False,False,,,,,,False,TN
251012183500,2,94,13,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012184000,2,94,0,8,False,,,True,True,False,False,,,,,,False,TN
251012184500,2,94,46,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012185000,2,94,47,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012185500,2,94,47,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012190000,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012190500,2,94,32,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012191000,2,94,48,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012191500,2,94,46,16,True,Ambig,Ambig,True,True,True,True,2025-10-12 19:15:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251012192000,2,94,47,7,True,Ambig,Ambig,True,True,True,True,2025-10-12 19:20:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251012192500,2,94,47,14,True,Ambig,Ambig,True,True,True,True,2025-10-12 19:25:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251012193000,2,94,47,5,True,Ambig,Ambig,True,True,True,True,2025-10-12 19:30:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251012193500,2,94,49,22,True,Ambig,Ambig,True,True,True,True,2025-10-12 19:35:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251012194000,2,94,48,17,True,Ambig,Ambig,True,True,True,True,2025-10-12 19:40:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251012194500,2,94,49,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012195000,2,94,52,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012195500,2,94,50,22,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251012200000,2,94,47,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012200500,2,94,47,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012201000,2,94,4,38,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012201500,2,94,43,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012202000,2,94,48,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012202500,2,94,46,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012203000,2,94,43,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012203500,2,94,7,41,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012204000,2,94,15,35,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251012204500,2,94,47,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012205000,2,94,47,1,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251012205500,2,94,43,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012210000,2,94,33,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012210500,2,94,46,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012211000,2,94,13,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012211500,2,94,0,13,False,,,True,True,False,False,,,,,,False,TN
251012212000,2,94,33,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012212500,2,94,35,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012213000,2,94,18,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012213500,2,94,27,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012214000,2,94,13,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012214500,2,94,26,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012215000,2,94,35,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012215500,2,94,44,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012220000,2,94,46,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012220500,2,94,44,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012221000,2,94,45,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012221500,2,94,10,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012222000,2,94,48,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012222500,2,94,48,19,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251012223000,2,94,47,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012223500,2,94,41,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012224000,2,94,37,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012224500,2,94,44,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012225000,2,94,39,8,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251012225500,2,94,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012230000,2,94,47,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012230500,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012231000,2,94,45,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012231500,2,94,47,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012232000,2,94,31,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012232500,2,94,4,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012233000,2,94,13,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012233500,2,94,15,34,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012234000,2,94,12,45,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012234500,2,94,8,52,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012235000,2,94,9,43,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251012235500,2,94,9,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013000000,2,94,13,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013000500,2,94,42,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013001000,2,94,47,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013001500,2,94,43,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013002000,2,94,47,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013002500,2,94,47,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013003000,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013003500,2,94,34,11,True,Ambig,Ambig,True,True,True,True,2025-10-13 00:35:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013004000,2,94,43,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013004500,2,94,2,18,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251013005000,2,94,60,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013005500,2,94,76,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013010000,2,94,94,0,True,Ambig,Ambig,True,True,True,True,2025-10-13 01:00:00,interval_5min,H2,1.0,Datos_L5.xlsx,True,TP
251013010500,2,94,93,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013011000,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013011500,2,94,91,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013012000,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013012500,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013013000,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013013500,2,94,89,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013014000,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013014500,2,94,93,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013015000,2,94,91,3,True,Ambig,Ambig,True,True,True,True,2025-10-13 01:50:00,interval_5min,H2,1.0,Datos_L5.xlsx,True,TP
251013015500,2,94,91,3,True,Ambig,Ambig,True,True,True,True,2025-10-13 01:55:00,interval_5min,H2,1.0,Datos_L5.xlsx,True,TP
251013020000,2,94,92,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013020500,2,94,76,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013021000,2,94,82,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013021500,2,94,86,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013022000,2,94,64,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013022500,2,94,52,35,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251013023000,2,94,48,32,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013023500,2,94,54,39,True,Ambig,Ambig,True,True,True,True,2025-10-13 02:35:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013024000,2,94,92,2,True,Ambig,Ambig,True,True,True,True,2025-10-13 02:40:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013024500,2,94,92,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013025000,2,94,77,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013025500,2,94,81,13,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251013030000,2,94,85,8,True,Ambig,Ambig,True,True,True,True,2025-10-13 03:00:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013030500,2,94,88,6,True,Ambig,Ambig,True,True,True,True,2025-10-13 03:05:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013031000,2,94,93,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013031500,2,94,68,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013032000,2,94,60,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013032500,2,94,49,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013033000,2,94,86,7,True,Ambig,Ambig,True,True,True,True,2025-10-13 03:30:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013033500,2,94,82,12,True,Ambig,Ambig,True,True,True,True,2025-10-13 03:35:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013034000,2,94,75,15,True,Ambig,Ambig,True,True,True,True,2025-10-13 03:40:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013034500,2,94,32,40,True,Ambig,Ambig,True,True,True,True,2025-10-13 03:45:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013035000,2,94,87,6,True,Ambig,Ambig,True,True,True,True,2025-10-13 03:50:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013035500,2,94,81,9,True,Ambig,Ambig,True,True,True,True,2025-10-13 03:55:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013040000,2,94,55,17,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:00:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013040500,2,94,55,25,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:05:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013041000,2,94,57,27,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:10:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013041500,2,94,68,23,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:15:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013042000,2,94,52,37,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:20:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013042500,2,94,65,28,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:25:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013043000,2,94,68,19,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:30:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013043500,2,94,66,21,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:35:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013044000,2,94,56,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013044500,2,94,39,14,True,"Ambig, Oo",Ambig,True,True,True,True,2025-10-13 04:45:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013045000,2,94,6,30,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:50:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013045500,2,94,2,5,True,Ambig,Ambig,True,True,True,True,2025-10-13 04:55:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013050000,2,94,9,29,True,Ambig,Ambig,True,True,True,True,2025-10-13 05:00:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013050500,2,94,27,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013051000,2,94,6,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013051500,2,94,15,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013052000,2,94,2,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013052500,2,94,18,25,True,Ambig,Ambig,True,True,True,True,2025-10-13 05:25:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013053000,2,94,7,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013053500,2,94,0,5,False,,,True,True,False,False,,,,,,False,TN
251013054000,2,94,1,16,True,Ambig,Ambig,True,True,True,True,2025-10-13 05:40:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013054500,2,94,0,4,False,,,True,True,False,False,,,,,,False,TN
251013055000,2,94,1,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013055500,2,94,5,22,True,Ambig,Ambig,True,True,True,True,2025-10-13 05:55:00,interval_5min,H2,1.0,Datos_L5.xlsx,True,TP
251013060000,2,94,0,7,False,,,True,True,False,False,,,,,,False,TN
251013060500,2,94,0,10,False,,,True,True,False,False,,,,,,False,TN
251013061000,2,94,1,23,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251013061500,2,94,10,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013062000,2,94,47,0,True,Ambig,Ambig,True,True,True,True,2025-10-13 06:20:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013062500,2,94,26,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013063000,2,94,46,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013063500,2,94,47,0,True,Ambig,Ambig,True,True,True,True,2025-10-13 06:35:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013064000,2,94,46,1,True,Ambig,Ambig,True,True,True,True,2025-10-13 06:40:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013064500,2,94,37,9,True,Ambig,Ambig,True,True,True,True,2025-10-13 06:45:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013065000,2,94,37,9,True,Ambig,Ambig,True,True,True,True,2025-10-13 06:50:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013065500,2,94,47,1,True,Ambig,Ambig,True,True,True,True,2025-10-13 06:55:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013070000,2,94,47,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013070500,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013071000,2,94,24,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013071500,2,94,47,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013072000,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013072500,2,94,46,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013073000,2,94,12,29,True,Ambig,Ambig,True,True,True,True,2025-10-13 07:30:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013073500,2,94,45,3,True,Ambig,Ambig,True,True,True,True,2025-10-13 07:35:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013074000,2,94,43,3,True,Ambig,Ambig,True,True,True,True,2025-10-13 07:40:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013074500,2,94,9,26,True,Ambig,Ambig,True,True,True,True,2025-10-13 07:45:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013075000,2,94,16,23,True,Ambig,Ambig,True,True,True,True,2025-10-13 07:50:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013075500,2,94,0,20,False,,,True,True,False,True,2025-10-13 07:55:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,FN
251013080000,2,94,2,30,True,Ambig,Ambig,True,True,True,True,2025-10-13 08:00:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013080500,2,94,3,17,True,"Ambig, Oo",Ambig,True,True,True,True,2025-10-13 08:05:00,interval_5min,H1,1.0,Datos_L5.xlsx,True,TP
251013081000,2,94,10,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013081500,2,94,2,41,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013082000,2,94,0,9,False,,,True,True,False,False,,,,,,False,TN
251013082500,2,94,1,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013083000,2,94,0,19,False,,,True,True,False,False,,,,,,False,TN
251013083500,2,94,4,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013084000,2,94,27,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013084500,2,94,38,9,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013085000,2,94,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013085500,2,94,36,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013090000,2,94,41,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013090500,2,94,39,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013091000,2,94,22,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013091500,2,94,30,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013092000,2,94,43,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013092500,2,94,47,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013093000,2,94,45,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013093500,2,94,43,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013094000,2,94,17,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013094500,2,94,5,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013095000,2,94,83,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013095500,2,94,89,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013100000,2,94,91,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013100500,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013101000,2,94,92,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013101500,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013102000,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013102500,2,94,93,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013103000,2,94,80,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013103500,2,94,73,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013104000,2,94,42,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013104500,2,94,52,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013105000,2,94,57,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013105500,2,94,32,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013110000,2,94,89,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013110500,2,94,87,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013111000,2,94,64,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013111500,2,94,0,14,False,,,True,True,False,False,,,,,,False,TN
251013112000,2,94,6,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013112500,2,94,11,48,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013113000,2,94,48,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013113500,2,94,53,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013114000,2,94,52,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013114500,2,94,47,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013115000,2,94,47,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013125000,2,94,47,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013125500,2,94,44,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013130000,2,94,39,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013130500,2,94,37,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013131000,2,94,26,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013131500,2,94,42,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013132000,2,94,43,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013132500,2,94,41,32,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013133000,2,94,57,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013133500,2,94,49,34,True,Ambig,Ambig,True,True,True,True,2025-10-13 13:35:00,interval_5min,H2,1.0,Datos_L6.xlsx,True,TP
251013134000,2,94,64,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013134500,2,94,47,23,True,Ambig,Ambig,True,True,True,True,2025-10-13 13:45:00,interval_5min,H2,1.0,Datos_L6.xlsx,True,TP
251013135000,2,94,3,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251013135500,2,94,51,26,True,Ambig,Ambig,True,True,True,True,2025-10-13 13:55:00,interval_5min,H2,1.0,Datos_L6.xlsx,True,TP
251013140000,2,94,63,24,True,Ambig,Ambig,True,True,True,True,2025-10-13 14:00:00,interval_5min,H2,1.0,Datos_L6.xlsx,True,TP
251013140500,2,94,39,11,True,Ambig,Ambig,True,True,True,True,2025-10-13 14:05:00,interval_5min,H2,1.0,Datos_L6.xlsx,True,TP
